"DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST","DEP_TIME","DEP_DEL15","DEP_TIME_BLK","ARR_TIME","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE",
1,3,"WN",19393,"WN","N956WN","4652",11066,1106606,"CMH",10693,1069302,"BNA","1807",0.00,"1800-1859","1821",0.00,0.00,0.00,337.00,
1,3,"WN",19393,"WN","N8528Q","3128",11066,1106606,"CMH",10821,1082106,"BWI","2152",0.00,"2100-2159","2301",0.00,0.00,0.00,337.00,
1,3,"WN",19393,"WN","N8549Z","5166",11066,1106606,"CMH",10821,1082106,"BWI","0620",0.00,"0600-0659","0730",0.00,0.00,0.00,337.00,
1,3,"WN",19393,"WN","N7728D","5407",11066,1106606,"CMH",10821,1082106,"BWI","0926",0.00,"0900-0959","1030",0.00,0.00,0.00,337.00,
1,3,"WN",19393,"WN","N957WN","6303",11066,1106606,"CMH",10821,1082106,"BWI","1309",0.00,"1300-1359","1415",0.00,0.00,0.00,337.00,
1,3,"WN",19393,"WN","N464WN","4071",11066,1106606,"CMH",11259,1125904,"DAL","1909",0.00,"1900-1959","2102",0.00,0.00,0.00,919.00,
1,3,"WN",19393,"WN","N780SW","4729",11066,1106606,"CMH",11278,1127805,"DCA","0905",0.00,"0900-0959","1009",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N561WN","5878",11066,1106606,"CMH",11278,1127805,"DCA","1741",0.00,"1700-1759","1843",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N712SW","4766",11066,1106606,"CMH",11292,1129202,"DEN","1433",0.00,"1400-1459","1536",0.00,0.00,0.00,1154.00,
1,3,"WN",19393,"WN","N7836A","4293",11066,1106606,"CMH",11697,1169706,"FLL","0641",0.00,"0600-0659","0920",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N252WN","5029",11066,1106606,"CMH",12191,1219102,"HOU","1653",0.00,"1600-1659","1904",0.00,0.00,0.00,1001.00,
1,3,"WN",19393,"WN","N8502Z","1842",11066,1106606,"CMH",12889,1288903,"LAS","0653",0.00,"0600-0659","0806",0.00,0.00,0.00,1771.00,
1,3,"WN",19393,"WN","N464WN","4635",11066,1106606,"CMH",13204,1320402,"MCO","1344",0.00,"1300-1359","1541",0.00,0.00,0.00,802.00,
1,3,"WN",19393,"WN","N285WN","4682",11066,1106606,"CMH",13204,1320402,"MCO","0525",0.00,"0001-0559","0730",0.00,0.00,0.00,802.00,
1,3,"WN",19393,"WN","N768SW","6613",11066,1106606,"CMH",13204,1320402,"MCO","1126",0.00,"1100-1159","1326",0.00,0.00,0.00,802.00,
1,3,"WN",19393,"WN","N963WN","834",11066,1106606,"CMH",13232,1323202,"MDW","1502",0.00,"1500-1559","1503",0.00,0.00,0.00,283.00,
1,3,"WN",19393,"WN","N963WN","1395",11066,1106606,"CMH",13232,1323202,"MDW","0551",0.00,"0001-0559","0557",0.00,0.00,0.00,283.00,
1,3,"WN",19393,"WN","N431WN","3517",11066,1106606,"CMH",13232,1323202,"MDW","0831",0.00,"0800-0859","0833",0.00,0.00,0.00,283.00,
1,3,"WN",19393,"WN","N290WN","3522",11066,1106606,"CMH",13232,1323202,"MDW","1241",0.00,"1200-1259","1241",0.00,0.00,0.00,283.00,
1,3,"WN",19393,"WN","N461WN","4161",11066,1106606,"CMH",13232,1323202,"MDW","2053",0.00,"2000-2059","2100",0.00,0.00,0.00,283.00,
1,3,"WN",19393,"WN","N424WN","4545",11066,1106606,"CMH",13796,1379608,"OAK","1045",0.00,"1000-1059","1255",0.00,0.00,0.00,2110.00,
1,3,"WN",19393,"WN","N445WN","3936",11066,1106606,"CMH",14107,1410702,"PHX","1804",1.00,"1700-1759","2006",0.00,0.00,0.00,1670.00,
1,3,"WN",19393,"WN","N443WN","5451",11066,1106606,"CMH",14635,1463502,"RSW","0940",0.00,"0900-0959","1202",0.00,0.00,0.00,930.00,
1,3,"WN",19393,"WN","N8665D","1761",11066,1106606,"CMH",15016,1501606,"STL","0917",0.00,"0900-0959","0932",0.00,0.00,0.00,409.00,
1,3,"WN",19393,"WN","N255WN","6574",11066,1106606,"CMH",15016,1501606,"STL","1950",0.00,"1900-1959","2008",0.00,0.00,0.00,409.00,
1,3,"WN",19393,"WN","N450WN","5414",11066,1106606,"CMH",15304,1530402,"TPA","2006",0.00,"2000-2059","2213",0.00,0.00,0.00,829.00,
1,3,"WN",19393,"WN","N783SW","10",11140,1114008,"CRP",12191,1219102,"HOU","0638",1.00,"0600-0659","0720",0.00,0.00,0.00,187.00,
1,3,"WN",19393,"WN","N728SW","3189",11140,1114008,"CRP",12191,1219102,"HOU","1717",0.00,"1700-1759","1803",0.00,0.00,0.00,187.00,
1,3,"WN",19393,"WN","N779SW","4137",11140,1114008,"CRP",12191,1219102,"HOU","1337",0.00,"1300-1359","1443",0.00,0.00,0.00,187.00,
1,3,"WN",19393,"WN","N769SW","6779",11140,1114008,"CRP",12191,1219102,"HOU","1107",0.00,"1100-1159","1147",0.00,0.00,0.00,187.00,
1,3,"WN",19393,"WN","N7859B","3187",11193,1119302,"CVG",10821,1082106,"BWI","1721",0.00,"1700-1759","1829",0.00,0.00,0.00,430.00,
1,3,"WN",19393,"WN","N7737E","5693",11193,1119302,"CVG",10821,1082106,"BWI","0654",0.00,"0700-0759","0826",0.00,0.00,0.00,430.00,
1,3,"WN",19393,"WN","N7737E","6091",11193,1119302,"CVG",11292,1129202,"DEN","1629",0.00,"1600-1659","1723",0.00,0.00,0.00,1069.00,
1,3,"WN",19393,"WN","N921WN","4201",11193,1119302,"CVG",13232,1323202,"MDW","2041",0.00,"2000-2059","2042",0.00,0.00,0.00,249.00,
1,3,"WN",19393,"WN","N568WN","4291",11193,1119302,"CVG",13232,1323202,"MDW","1050",0.00,"1000-1059","1047",0.00,0.00,0.00,249.00,
1,3,"WN",19393,"WN","N713SW","4342",11193,1119302,"CVG",13232,1323202,"MDW","0904",0.00,"0900-0959","0917",0.00,0.00,0.00,249.00,
1,3,"WN",19393,"WN","N917WN","5695",11193,1119302,"CVG",13232,1323202,"MDW","1407",0.00,"1400-1459","1405",0.00,0.00,0.00,249.00,
1,3,"WN",19393,"WN","N7717D","6069",11193,1119302,"CVG",13232,1323202,"MDW","1810",0.00,"1800-1859","1806",0.00,0.00,0.00,249.00,
1,3,"WN",19393,"WN","N276WN","977",11259,1125904,"DAL",10140,1014005,"ABQ","1703",1.00,"1600-1659","1753",1.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N908WN","1568",11259,1125904,"DAL",10140,1014005,"ABQ","2200",0.00,"2100-2159","2246",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N929WN","5514",11259,1125904,"DAL",10140,1014005,"ABQ","1426",0.00,"1400-1459","1513",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N920WN","6489",11259,1125904,"DAL",10140,1014005,"ABQ","0734",0.00,"0700-0759","0829",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N269WN","6717",11259,1125904,"DAL",10140,1014005,"ABQ","1200",0.00,"1200-1259","1247",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N779SW","4137",11259,1125904,"DAL",10279,1027903,"AMA","1710",0.00,"1700-1759","1820",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N269WN","4431",11259,1125904,"DAL",10279,1027903,"AMA","0810",0.00,"0800-0859","0924",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N765SW","5081",11259,1125904,"DAL",10279,1027903,"AMA","1440",0.00,"1400-1459","1556",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N291WN","6225",11259,1125904,"DAL",10279,1027903,"AMA","2138",0.00,"2100-2159","2249",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N8571Z","1763",11259,1125904,"DAL",10397,1039707,"ATL","1010",1.00,"0900-0959","1252",0.00,0.00,0.00,721.00,
1,3,"WN",19393,"WN","N958WN","5125",11259,1125904,"DAL",10397,1039707,"ATL","1824",0.00,"1800-1859","2100",0.00,0.00,0.00,721.00,
1,3,"WN",19393,"WN","N552WN","5474",11259,1125904,"DAL",10397,1039707,"ATL","2156",0.00,"2100-2159","0038",0.00,0.00,0.00,721.00,
1,3,"WN",19393,"WN","N7888A","5495",11259,1125904,"DAL",10397,1039707,"ATL","1425",1.00,"1300-1359","1704",0.00,0.00,0.00,721.00,
1,3,"WN",19393,"WN","N7734H","5677",11259,1125904,"DAL",10397,1039707,"ATL","0630",0.00,"0600-0659","0905",0.00,0.00,0.00,721.00,
1,3,"WN",19393,"WN","N434WN","1911",11259,1125904,"DAL",10423,1042302,"AUS","1843",0.00,"1800-1859","1934",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N7736A","3107",11259,1125904,"DAL",10423,1042302,"AUS","1638",0.00,"1600-1659","1731",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N940WN","3766",11259,1125904,"DAL",10423,1042302,"AUS","0735",0.00,"0700-0759","0825",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N705SW","3982",11259,1125904,"DAL",10423,1042302,"AUS","1300",0.00,"1300-1359","1352",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N7715E","4102",11259,1125904,"DAL",10423,1042302,"AUS","1417",0.00,"1400-1459","1512",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N236WN","6146",11259,1125904,"DAL",10423,1042302,"AUS","0948",0.00,"0900-0959","1037",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N476WN","6351",11259,1125904,"DAL",10423,1042302,"AUS","1556",1.00,"1500-1559","1650",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N291WN","6358",11259,1125904,"DAL",10423,1042302,"AUS","0833",0.00,"0800-0859","0923",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N434WN","6483",11259,1125904,"DAL",10423,1042302,"AUS","0629",0.00,"0600-0659","0720",0.00,0.00,0.00,189.00,
1,3,"WN",19393,"WN","N711HK","1557",11259,1125904,"DAL",10599,1059904,"BHM","0816",0.00,"0800-0859","0935",0.00,0.00,0.00,587.00,
1,3,"WN",19393,"WN","N750SA","2973",11259,1125904,"DAL",10693,1069302,"BNA","1057",0.00,"1000-1059","1228",0.00,0.00,0.00,623.00,
1,3,"WN",19393,"WN","N784SW","3372",11259,1125904,"DAL",10693,1069302,"BNA","1333",0.00,"1300-1359","1455",0.00,0.00,0.00,623.00,
1,3,"WN",19393,"WN","N8648A","4187",11259,1125904,"DAL",10693,1069302,"BNA","0718",0.00,"0700-0759","0843",0.00,0.00,0.00,623.00,
1,3,"WN",19393,"WN","N8504G","5679",11259,1125904,"DAL",10693,1069302,"BNA","1901",0.00,"1900-1959","2029",0.00,0.00,0.00,623.00,
1,3,"WN",19393,"WN","N289CT","6091",11259,1125904,"DAL",10693,1069302,"BNA","2207",0.00,"2200-2259","2339",0.00,0.00,0.00,623.00,
1,3,"WN",19393,"WN","N791SW","4700",11259,1125904,"DAL",10721,1072102,"BOS","1831",0.00,"1800-1859","2234",0.00,0.00,0.00,1554.00,
1,3,"WN",19393,"WN","N965WN","6002",11259,1125904,"DAL",10800,1080003,"BUR","1838",0.00,"1800-1859","2003",0.00,0.00,0.00,1243.00,
1,3,"WN",19393,"WN","N918WN","1319",11259,1125904,"DAL",10821,1082106,"BWI","0623",0.00,"0600-0659","0937",0.00,0.00,0.00,1209.00,
1,3,"WN",19393,"WN","N8601C","3544",11259,1125904,"DAL",10821,1082106,"BWI","1012",0.00,"1000-1059","1326",0.00,0.00,0.00,1209.00,
1,3,"WN",19393,"WN","N927WN","5770",11259,1125904,"DAL",10821,1082106,"BWI","2047",0.00,"2000-2059","0003",0.00,0.00,0.00,1209.00,
1,3,"WN",19393,"WN","N8684F","6239",11259,1125904,"DAL",10821,1082106,"BWI","1536",0.00,"1500-1559","1854",0.00,0.00,0.00,1209.00,
1,3,"WN",19393,"WN","N8632A","6048",11259,1125904,"DAL",10994,1099402,"CHS","1122",0.00,"1100-1159","1422",0.00,0.00,0.00,977.00,
1,3,"WN",19393,"WN","N7734H","4899",11259,1125904,"DAL",11057,1105703,"CLT","1310",1.00,"1200-1259","1559",0.00,0.00,0.00,926.00,
1,3,"WN",19393,"WN","N8642E","3056",11259,1125904,"DAL",11066,1106606,"CMH","1946",0.00,"1900-1959","2244",0.00,0.00,0.00,919.00,
1,3,"WN",19393,"WN","N901WN","1368",11259,1125904,"DAL",11278,1127805,"DCA","0611",0.00,"0600-0659","0923",0.00,0.00,0.00,1184.00,
1,3,"WN",19393,"WN","N8312C","1475",11259,1125904,"DAL",11278,1127805,"DCA","1204",0.00,"1200-1259","1520",0.00,0.00,0.00,1184.00,
1,3,"WN",19393,"WN","N710SW","4428",11259,1125904,"DAL",11278,1127805,"DCA","2021",0.00,"2000-2059","2335",0.00,0.00,0.00,1184.00,
1,3,"WN",19393,"WN","N8608N","6134",11259,1125904,"DAL",11278,1127805,"DCA","1710",0.00,"1700-1759","2034",0.00,0.00,0.00,1184.00,
1,3,"WN",19393,"WN","N480WN","6281",11259,1125904,"DAL",11278,1127805,"DCA","0915",0.00,"0900-0959","1251",0.00,0.00,0.00,1184.00,
1,3,"WN",19393,"WN","N8642E","3070",11259,1125904,"DAL",11292,1129202,"DEN","0927",0.00,"0900-0959","1014",0.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N8305E","4124",11259,1125904,"DAL",11292,1129202,"DEN","0705",0.00,"0700-0759","0805",0.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N568WN","4139",11259,1125904,"DAL",11292,1129202,"DEN","1535",1.00,"1400-1459","1632",1.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N8671D","4205",11259,1125904,"DAL",11292,1129202,"DEN","1604",0.00,"1600-1659","1652",0.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N485WN","4221",11259,1125904,"DAL",11292,1129202,"DEN","2153",0.00,"2100-2159","2242",0.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N8669B","5410",11259,1125904,"DAL",11292,1129202,"DEN","1138",0.00,"1100-1159","1232",0.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N8322X","6115",11259,1125904,"DAL",11292,1129202,"DEN","1724",0.00,"1700-1759","1818",0.00,0.00,0.00,651.00,
1,3,"WN",19393,"WN","N769SW","6779",11259,1125904,"DAL",11433,1143302,"DTW","1443",0.00,"1400-1459","1756",0.00,0.00,0.00,981.00,
1,3,"WN",19393,"WN","N720WN","4163",11259,1125904,"DAL",11481,1148102,"ECP","1120",0.00,"1100-1159","1253",0.00,0.00,0.00,674.00,
1,3,"WN",19393,"WN","N222WN","3161",11259,1125904,"DAL",11540,1154005,"ELP","0808",0.00,"0800-0859","0904",0.00,0.00,0.00,562.00,
1,3,"WN",19393,"WN","N8512U","5036",11259,1125904,"DAL",11540,1154005,"ELP","2110",1.00,"2000-2059","2156",1.00,0.00,0.00,562.00,
1,3,"WN",19393,"WN","N453WN","6117",11259,1125904,"DAL",11540,1154005,"ELP","1632",1.00,"1600-1659","1732",1.00,0.00,0.00,562.00,
1,3,"WN",19393,"WN","N965WN","6775",11259,1125904,"DAL",11540,1154005,"ELP","1347",0.00,"1300-1359","1438",0.00,0.00,0.00,562.00,
1,3,"WN",19393,"WN","N704SW","2203",11259,1125904,"DAL",11697,1169706,"FLL","0604",0.00,"0600-0659","0936",0.00,0.00,0.00,1108.00,
1,3,"WN",19393,"WN","N7710A","3324",11259,1125904,"DAL",11697,1169706,"FLL","1137",0.00,"1100-1159","1454",0.00,0.00,0.00,1108.00,
1,3,"WN",19393,"WN","N8551Q","3360",11259,1125904,"DAL",11697,1169706,"FLL","2100",1.00,"2000-2059","0022",1.00,0.00,0.00,1108.00,
1,3,"WN",19393,"WN","N8528Q","15",11259,1125904,"DAL",12191,1219102,"HOU","0956",0.00,"1000-1059","1104",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N265WN","19",11259,1125904,"DAL",12191,1219102,"HOU","1123",0.00,"1100-1159","1223",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N7876A","4483",11259,1125904,"DAL",12191,1219102,"HOU","1928",0.00,"1900-1959","2029",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N769SW","4836",11259,1125904,"DAL",12191,1219102,"HOU","0726",0.00,"0700-0759","0826",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N7869A","4898",11259,1125904,"DAL",12191,1219102,"HOU","0825",0.00,"0800-0859","0922",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N725SW","5472",11259,1125904,"DAL",12191,1219102,"HOU","0936",1.00,"0900-0959","1033",1.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N771SA","6764",11259,1125904,"DAL",12191,1219102,"HOU","2103",0.00,"2100-2159","2215",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N238WN","6765",11259,1125904,"DAL",12191,1219102,"HOU","2159",0.00,"2200-2259","2307",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N921WN","6767",11259,1125904,"DAL",12191,1219102,"HOU","0655",0.00,"0700-0759","0817",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N8629A","6770",11259,1125904,"DAL",12191,1219102,"HOU","1303",0.00,"1300-1359","1412",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N7813P","6772",11259,1125904,"DAL",12191,1219102,"HOU","2016",1.00,"2000-2059","2117",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N7715E","6780",11259,1125904,"DAL",12191,1219102,"HOU","1723",0.00,"1700-1759","1846",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N705SW","6782",11259,1125904,"DAL",12191,1219102,"HOU","1625",0.00,"1600-1659","1721",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N277WN","6784",11259,1125904,"DAL",12191,1219102,"HOU","1858",0.00,"1900-1959","2003",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N7856A","6785",11259,1125904,"DAL",12191,1219102,"HOU","1540",0.00,"1500-1559","1638",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N408WN","6787",11259,1125904,"DAL",12191,1219102,"HOU","1057",0.00,"1100-1159","1154",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N728SW","6789",11259,1125904,"DAL",12191,1219102,"HOU","1408",0.00,"1400-1459","1503",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N291WN","6791",11259,1125904,"DAL",12191,1219102,"HOU","1154",0.00,"1200-1259","1251",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N553WN","6796",11259,1125904,"DAL",12191,1219102,"HOU","0757",0.00,"0800-0859","0924",0.00,0.00,0.00,239.00,
1,3,"WN",19393,"WN","N8501V","4108",11259,1125904,"DAL",12339,1233904,"IND","2033",0.00,"2000-2059","2315",0.00,0.00,0.00,755.00,
1,3,"WN",19393,"WN","N207WN","4627",11259,1125904,"DAL",12451,1245102,"JAX","1558",0.00,"1600-1659","1850",0.00,0.00,0.00,907.00,
1,3,"WN",19393,"WN","N8523W","3419",11259,1125904,"DAL",12889,1288903,"LAS","0858",0.00,"0900-0959","0952",0.00,0.00,0.00,1067.00,
1,3,"WN",19393,"WN","N8689C","5108",11259,1125904,"DAL",12889,1288903,"LAS","1611",0.00,"1600-1659","1708",0.00,0.00,0.00,1067.00,
1,3,"WN",19393,"WN","N773SA","6342",11259,1125904,"DAL",12889,1288903,"LAS","2029",0.00,"2000-2059","2119",0.00,0.00,0.00,1067.00,
1,3,"WN",19393,"WN","N746SW","6344",11259,1125904,"DAL",12889,1288903,"LAS","1348",0.00,"1300-1359","1445",0.00,0.00,0.00,1067.00,
1,3,"WN",19393,"WN","N247WN","2742",11259,1125904,"DAL",12892,1289208,"LAX","1433",0.00,"1400-1459","1556",0.00,0.00,0.00,1246.00,
1,3,"WN",19393,"WN","N8677A","5403",11259,1125904,"DAL",12892,1289208,"LAX","1122",1.00,"1000-1059","1239",1.00,0.00,0.00,1246.00,
1,3,"WN",19393,"WN","N7704B","6100",11259,1125904,"DAL",12892,1289208,"LAX","1719",1.00,"1600-1659","1850",1.00,0.00,0.00,1246.00,
1,3,"WN",19393,"WN","N449WN","6673",11259,1125904,"DAL",12892,1289208,"LAX","2307",1.00,"2200-2259","0025",1.00,0.00,0.00,1246.00,
1,3,"WN",19393,"WN","N239WN","4345",11259,1125904,"DAL",12896,1289607,"LBB","2203",0.00,"2200-2259","2309",0.00,0.00,0.00,293.00,
1,3,"WN",19393,"WN","N434WN","4538",11259,1125904,"DAL",12896,1289607,"LBB","1523",1.00,"1500-1559","1626",0.00,0.00,0.00,293.00,
1,3,"WN",19393,"WN","N552WN","6254",11259,1125904,"DAL",12896,1289607,"LBB","1831",0.00,"1800-1859","1932",0.00,0.00,0.00,293.00,
1,3,"WN",19393,"WN","N720WN","6312",11259,1125904,"DAL",12896,1289607,"LBB","0752",0.00,"0700-0759","0858",0.00,0.00,0.00,293.00,
1,3,"WN",19393,"WN","N430WN","6683",11259,1125904,"DAL",12896,1289607,"LBB","1130",0.00,"1100-1159","1233",0.00,0.00,0.00,293.00,
1,3,"WN",19393,"WN","N261WN","1347",11259,1125904,"DAL",12953,1295304,"LGA","0557",0.00,"0600-0659","1005",0.00,0.00,0.00,1381.00,
1,3,"WN",19393,"WN","N8527Q","3662",11259,1125904,"DAL",12953,1295304,"LGA","1545",0.00,"1500-1559","1939",0.00,0.00,0.00,1381.00,
1,3,"WN",19393,"WN","N762SW","4529",11259,1125904,"DAL",12953,1295304,"LGA","1140",0.00,"1100-1159","1535",0.00,0.00,0.00,1381.00,
1,3,"WN",19393,"WN","N250WN","6766",11259,1125904,"DAL",12953,1295304,"LGA","1851",0.00,"1800-1859","2247",0.00,0.00,0.00,1381.00,
1,3,"WN",19393,"WN","N220WN","6799",11259,1125904,"DAL",12953,1295304,"LGA","0837",0.00,"0800-0859","1250",0.00,0.00,0.00,1381.00,
1,3,"WN",19393,"WN","N7876A","3485",11259,1125904,"DAL",12992,1299206,"LIT","0856",0.00,"0800-0859","0951",0.00,0.00,0.00,296.00,
1,3,"WN",19393,"WN","N444WN","4291",11259,1125904,"DAL",12992,1299206,"LIT","1614",1.00,"1400-1459","1706",1.00,0.00,0.00,296.00,
1,3,"WN",19393,"WN","N906WN","1341",11259,1125904,"DAL",13158,1315805,"MAF","1615",0.00,"1600-1659","1726",0.00,0.00,0.00,319.00,
1,3,"WN",19393,"WN","N7712G","2968",11259,1125904,"DAL",13158,1315805,"MAF","1813",0.00,"1800-1859","1922",0.00,0.00,0.00,319.00,
1,3,"WN",19393,"WN","N464WN","3793",11259,1125904,"DAL",13158,1315805,"MAF","2154",1.00,"2100-2159","2302",0.00,0.00,0.00,319.00,
1,3,"WN",19393,"WN","N779SW","3978",11259,1125904,"DAL",13158,1315805,"MAF","0820",0.00,"0800-0859","0932",0.00,0.00,0.00,319.00,
1,3,"WN",19393,"WN","N569WN","6229",11259,1125904,"DAL",13158,1315805,"MAF","1223",0.00,"1200-1259","1340",0.00,0.00,0.00,319.00,
1,3,"WN",19393,"WN","N797MX","3601",11259,1125904,"DAL",13198,1319801,"MCI","0558",0.00,"0600-0659","0715",0.00,0.00,0.00,461.00,
1,3,"WN",19393,"WN","N569WN","4008",11259,1125904,"DAL",13198,1319801,"MCI","0805",0.00,"0800-0859","0921",0.00,0.00,0.00,461.00,
1,3,"WN",19393,"WN","N958WN","5119",11259,1125904,"DAL",13198,1319801,"MCI","1409",1.00,"1300-1359","1524",0.00,0.00,0.00,461.00,
1,3,"WN",19393,"WN","N262WN","6316",11259,1125904,"DAL",13198,1319801,"MCI","1749",0.00,"1700-1759","1902",0.00,0.00,0.00,461.00,
1,3,"WN",19393,"WN","N7747C","6569",11259,1125904,"DAL",13198,1319801,"MCI","2153",0.00,"2100-2159","2311",0.00,0.00,0.00,461.00,
1,3,"WN",19393,"WN","N404WN","6773",11259,1125904,"DAL",13198,1319801,"MCI","1540",0.00,"1500-1559","1706",0.00,0.00,0.00,461.00,
1,3,"WN",19393,"WN","N7858A","3424",11259,1125904,"DAL",13204,1320402,"MCO","0604",0.00,"0600-0659","0917",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N8322X","3580",11259,1125904,"DAL",13204,1320402,"MCO","1031",0.00,"1000-1059","1343",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N8501V","4151",11259,1125904,"DAL",13204,1320402,"MCO","1351",1.00,"1300-1359","1703",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N8550Q","4828",11259,1125904,"DAL",13204,1320402,"MCO","1651",0.00,"1600-1659","2003",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N746SW","6706",11259,1125904,"DAL",13204,1320402,"MCO","2055",1.00,"2000-2059","0001",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N765SW","6714",11259,1125904,"DAL",13204,1320402,"MCO","1842",0.00,"1800-1859","2152",0.00,0.00,0.00,973.00,
1,3,"WN",19393,"WN","N8302F","855",11259,1125904,"DAL",13232,1323202,"MDW","0702",0.00,"0700-0759","0903",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N8633A","1488",11259,1125904,"DAL",13232,1323202,"MDW","2055",0.00,"2100-2159","2243",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N8624J","1923",11259,1125904,"DAL",13232,1323202,"MDW","1229",0.00,"1200-1259","1421",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N719SW","3499",11259,1125904,"DAL",13232,1323202,"MDW","2302",1.00,"2200-2259","0048",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N8546V","5806",11259,1125904,"DAL",13232,1323202,"MDW","1922",0.00,"1900-1959","2109",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N8607M","6121",11259,1125904,"DAL",13232,1323202,"MDW","1703",0.00,"1700-1759","1852",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N734SA","6191",11259,1125904,"DAL",13232,1323202,"MDW","1325",0.00,"1300-1359","1517",0.00,0.00,0.00,793.00,
1,3,"WN",19393,"WN","N931WN","3301",11259,1125904,"DAL",13244,1324402,"MEM","2106",1.00,"2000-2059","2216",1.00,0.00,0.00,423.00,
1,3,"WN",19393,"WN","N273WN","6227",11259,1125904,"DAL",13244,1324402,"MEM","1503",0.00,"1400-1459","1619",0.00,0.00,0.00,423.00,
1,3,"WN",19393,"WN","N7837A","4691",11259,1125904,"DAL",13342,1334207,"MKE","1251",0.00,"1200-1259","1447",0.00,0.00,0.00,850.00,
1,3,"WN",19393,"WN","N720WN","4174",11259,1125904,"DAL",13487,1348702,"MSP","1650",0.00,"1600-1659","1903",0.00,0.00,0.00,853.00,
1,3,"WN",19393,"WN","N7823A","6",11259,1125904,"DAL",13495,1349505,"MSY","0918",0.00,"0900-0959","1027",0.00,0.00,0.00,436.00,
1,3,"WN",19393,"WN","N498WN","4074",11259,1125904,"DAL",13495,1349505,"MSY","1957",0.00,"1900-1959","2105",0.00,0.00,0.00,436.00,
1,3,"WN",19393,"WN","N956WN","4652",11259,1125904,"DAL",13495,1349505,"MSY","1050",0.00,"1000-1059","1206",0.00,0.00,0.00,436.00,
